language,filename,smell,y_true,y_pred,tool,correct
javascript,test_smell_031.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_031.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_031.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_032.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_032.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_032.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_032.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_032.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_032.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_032.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_032.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_032.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_032.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_033.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_033.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_033.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_033.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_033.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_033.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_033.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_033.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_033.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_033.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_034.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_034.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_034.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_034.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_034.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_034.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_034.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_034.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_034.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_034.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_035.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_035.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_035.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_035.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_035.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_035.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_035.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_035.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_035.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_035.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_036.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_036.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_036.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_036.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_036.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_036.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_036.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_036.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_036.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_036.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_037.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_037.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_037.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_037.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_037.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_037.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_037.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_037.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_037.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_037.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_038.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_038.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_038.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_038.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_038.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_038.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_038.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_038.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_038.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_038.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_039.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_039.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_039.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_039.test.js,EmptyTest,1,1,AromaLIA,1
javascript,test_smell_039.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_039.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_039.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_039.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_039.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_039.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_040.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_040.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_040.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_040.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_040.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_040.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_040.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_040.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_040.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_040.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_041.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_041.test.js,ConditionalTestLogic,1,1,AromaLIA,1
javascript,test_smell_041.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_041.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_041.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_041.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_041.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_041.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_041.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_041.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_042.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_042.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_042.test.js,DuplicateAssert,1,1,AromaLIA,1
javascript,test_smell_042.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_042.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_042.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_042.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_042.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_042.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_042.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_043.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_043.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_043.test.js,DuplicateAssert,1,1,AromaLIA,1
javascript,test_smell_043.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_043.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_043.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_043.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_043.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_043.test.js,SleepyTest,1,1,AromaLIA,1
javascript,test_smell_043.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_044.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_044.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_044.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_044.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_044.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_044.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_044.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_044.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_044.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_044.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_045.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_045.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_045.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_045.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_045.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_045.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_045.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_045.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_045.test.js,SleepyTest,1,1,AromaLIA,1
javascript,test_smell_045.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_046.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_046.test.js,ConditionalTestLogic,1,1,AromaLIA,1
javascript,test_smell_046.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_046.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_046.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_046.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_046.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_046.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_046.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_046.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_047.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_047.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_047.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_047.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_047.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_047.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_047.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_047.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_047.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_047.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_048.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_048.test.js,ConditionalTestLogic,1,1,AromaLIA,1
javascript,test_smell_048.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_048.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_048.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_048.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_048.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_048.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_048.test.js,SleepyTest,1,1,AromaLIA,1
javascript,test_smell_048.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_049.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_049.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_049.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_049.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_049.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_049.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_049.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_049.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_049.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_049.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_050.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_050.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_050.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_050.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_050.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_050.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_050.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_050.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_050.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_050.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_051.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_051.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_051.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_051.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_051.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_051.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_051.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_051.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_051.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_051.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_052.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_052.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_052.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_052.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_052.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_052.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_052.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_052.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_052.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_052.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_053.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_053.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_053.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_053.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_053.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_053.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_053.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_053.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_053.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_053.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_054.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_054.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_054.test.js,DuplicateAssert,1,1,AromaLIA,1
javascript,test_smell_054.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_054.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_054.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_054.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_054.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_054.test.js,SleepyTest,1,1,AromaLIA,1
javascript,test_smell_054.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_055.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_055.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_055.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_055.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_055.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_055.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_055.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_055.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_055.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_055.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_056.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_056.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_056.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_056.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_056.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_056.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_056.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_056.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_056.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_056.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_057.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_057.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_057.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_057.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_057.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_057.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_057.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_057.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_057.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_057.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_058.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_058.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_058.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_058.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_058.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_058.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_058.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_058.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_058.test.js,SleepyTest,1,1,AromaLIA,1
javascript,test_smell_058.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_059.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_059.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_059.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_059.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_059.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_059.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_059.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_059.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_059.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_059.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_060.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_060.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_060.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_060.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_060.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_060.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_060.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_060.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_060.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_060.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_061.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_061.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_061.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_061.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_061.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_061.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_061.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_061.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_061.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_061.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_062.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_062.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_062.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_062.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_062.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_062.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_062.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_062.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_062.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_062.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_063.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_063.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_063.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_063.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_063.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_063.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_063.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_063.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_063.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_063.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_064.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_064.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_064.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_064.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_064.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_064.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_064.test.js,MagicNumberTest,1,1,AromaLIA,1
javascript,test_smell_064.test.js,RedundantPrint,0,0,AromaLIA,1
javascript,test_smell_064.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_064.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_065.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_065.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_065.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_065.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_065.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_065.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_065.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_065.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_065.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_065.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_066.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_066.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_066.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_066.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_066.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_066.test.js,IgnoredTest,1,1,AromaLIA,1
javascript,test_smell_066.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_066.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_066.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_066.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_067.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_067.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_067.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_067.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_067.test.js,ExceptionHandling,1,1,AromaLIA,1
javascript,test_smell_067.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_067.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_067.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_067.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_067.test.js,UnknownTest,1,1,AromaLIA,1
javascript,test_smell_068.test.js,AssertionRoulette,1,1,AromaLIA,1
javascript,test_smell_068.test.js,ConditionalTestLogic,1,1,AromaLIA,1
javascript,test_smell_068.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_068.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_068.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_068.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_068.test.js,MagicNumberTest,0,0,AromaLIA,1
javascript,test_smell_068.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_068.test.js,SleepyTest,0,0,AromaLIA,1
javascript,test_smell_068.test.js,UnknownTest,0,0,AromaLIA,1
javascript,test_smell_069.test.js,AssertionRoulette,0,0,AromaLIA,1
javascript,test_smell_069.test.js,ConditionalTestLogic,0,0,AromaLIA,1
javascript,test_smell_069.test.js,DuplicateAssert,0,0,AromaLIA,1
javascript,test_smell_069.test.js,EmptyTest,0,0,AromaLIA,1
javascript,test_smell_069.test.js,ExceptionHandling,0,0,AromaLIA,1
javascript,test_smell_069.test.js,IgnoredTest,0,0,AromaLIA,1
javascript,test_smell_069.test.js,MagicNumberTest,1,0,AromaLIA,0
javascript,test_smell_069.test.js,RedundantPrint,1,1,AromaLIA,1
javascript,test_smell_069.test.js,SleepyTest,1,1,AromaLIA,1
javascript,test_smell_069.test.js,UnknownTest,0,1,AromaLIA,0
javascript,test_smell_070.test.js,AssertionRoulette,0,0,AromaLIA,1
